ip,timestamp,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::1,2026-01-09 11:26:00+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:26:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:26:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:26:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:26:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:26:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:27:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:27:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:27:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:27:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:27:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:27:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:28:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:28:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:28:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:28:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:28:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:28:50+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:29:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:29:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:29:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:29:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:29:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:30:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:30:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:30:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:30:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:30:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:30:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:31:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:31:10+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:31:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:31:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:31:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:32:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:32:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:32:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:32:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:32:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:32:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:33:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:33:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:33:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:33:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:33:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:33:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:34:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:34:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:34:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:34:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:34:40+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:34:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:35:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:35:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:35:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:35:30+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:35:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:35:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:36:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:36:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:36:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:36:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:36:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:37:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:37:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:37:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:37:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:37:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:38:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:38:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:38:20+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:38:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:38:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:39:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:39:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:39:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:39:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:39:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:40:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:40:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:40:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:40:40+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:40:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:41:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:41:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:41:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:41:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:41:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:41:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:42:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:42:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:42:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:42:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:42:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:43:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:43:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:43:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:43:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:43:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:44:00+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:44:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:44:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:44:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:44:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:45:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:45:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:45:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:45:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:45:40+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:45:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:46:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:46:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:46:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:46:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:46:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:46:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:47:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:47:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:47:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:47:40+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:47:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:48:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:48:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:48:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:48:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:48:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:48:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:49:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:49:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:49:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:49:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:49:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:50:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:50:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:50:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:50:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:50:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:51:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:51:10+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:51:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:51:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:51:50+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:52:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:52:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:52:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:52:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:52:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:53:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:53:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:53:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:53:40+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:54:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:54:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:54:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:54:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:54:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:55:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:55:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:55:20+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:55:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:55:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 11:56:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:56:20+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 11:56:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:56:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:57:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:57:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:57:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:57:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 11:57:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:57:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:58:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:58:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:58:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:58:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:58:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:59:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:59:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:59:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:59:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 11:59:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 11:59:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:00:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:00:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:00:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:00:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:00:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:00:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 12:01:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:01:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:01:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:01:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:01:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 12:02:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:02:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:02:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 12:02:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 12:02:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:03:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:03:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:03:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:03:30+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 12:03:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:03:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:04:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:04:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:04:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:04:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:04:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:05:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:05:10+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 12:05:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:05:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:05:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:05:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:06:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:06:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:06:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:06:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:06:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:07:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:07:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:07:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:07:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:07:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:07:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:08:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:08:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:08:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:08:30+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-09 12:08:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:08:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:09:00+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 12:09:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:09:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:09:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:09:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:10:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:10:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:10:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:10:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:10:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:10:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:11:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 12:11:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-09 12:11:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:11:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:12:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:12:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:12:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:12:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:12:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:13:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:13:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 12:13:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:13:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:13:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:14:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:14:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:14:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:14:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:14:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:14:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-09 12:15:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-09 12:15:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-09 12:15:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:30:20+00:00,1,0,0,0,0,1,0,11.0,normal
::1,2026-01-10 12:30:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:30:40+00:00,1,0,0,0,0,1,0,2.0,normal
::1,2026-01-10 12:31:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:31:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:31:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:31:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:31:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:32:00+00:00,1,0,0,0,0,1,0,2.0,normal
::1,2026-01-10 12:32:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:32:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:32:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:32:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:33:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:33:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:33:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-10 12:33:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:34:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:34:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:34:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:34:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:34:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:35:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:35:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:35:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:35:40+00:00,1,0,0,0,0,1,0,2.0,normal
::1,2026-01-10 12:35:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:36:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:36:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:36:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:36:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:36:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:37:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:37:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:37:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:37:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:38:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:38:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-10 12:38:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:38:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:38:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:39:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:39:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:39:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:39:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:39:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:40:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:40:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:40:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-10 12:40:40+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-10 12:40:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:41:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-10 12:41:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:41:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:41:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-10 12:42:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:42:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:42:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:42:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:43:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:43:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-10 12:43:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:43:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:43:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-10 12:44:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:44:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:44:40+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-10 12:45:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:45:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:45:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:45:40+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-10 12:45:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-10 12:46:00+00:00,1,0,0,0,0,1,0,1.0,normal
